word_id,book,chapter,verse,word_rank,word,gap_type
22113,MAR,6,5,3,ἠδύνατο,unmatched
22117,MAR,6,5,7,ποιῆσαι,unmatched
24955,MAR,9,38,1,ἀπεκρίθη,unmatched
24956,MAR,9,38,2,δὲ,unmatched
24959,MAR,9,38,5,Ἰωάννης,unmatched
24960,MAR,9,38,6,λέγων,unmatched
24974,MAR,9,38,20,ἐκωλύσαμεν,unmatched
24978,MAR,9,38,24,ἀκολουθεῖ,unmatched
22256,MAR,6,14,5,Ἡρῴδης,unmatched
22264,MAR,6,14,13,ἔλεγεν,unmatched
22266,MAR,6,14,15,Ἰωάννης,unmatched
22268,MAR,6,14,17,βαπτίζων,unmatched
22271,MAR,6,14,20,ἠγέρθη,unmatched
25156,MAR,9,47,11,σοι,unmatched
25164,MAR,9,47,19,θεοῦ,unmatched
25173,MAR,9,47,28,τοῦ,unmatched
25174,MAR,9,47,29,πυρὸς,unmatched
22443,MAR,6,23,4,ὅτι,unmatched
22444,MAR,6,23,5,Ὅ,unmatched
22613,MAR,6,32,6,τῷ,unmatched
22614,MAR,6,32,7,πλοίῳ,unmatched
22615,MAR,6,32,8,κατ᾽,unmatched
25241,MAR,10,2,1,καὶ,unmatched
25243,MAR,10,2,3,οἱ,unmatched
25245,MAR,10,2,5,ἐπηρώτησαν,unmatched
25354,MAR,10,11,5,ἐὰν,unmatched
25363,MAR,10,11,14,ἐπ᾽,unmatched
19596,MAR,2,7,5,βλασφημὶας,unmatched
19605,MAR,2,7,14,θεός,unmatched
19769,MAR,2,16,4,καὶ,unmatched
19770,MAR,2,16,5,οἱ,unmatched
19771,MAR,2,16,6,Φαρισαῖοι,unmatched
19773,MAR,2,16,8,αὐτὸν,unmatched
19774,MAR,2,16,9,ἐσθίοντα,unmatched
19778,MAR,2,16,13,καὶ,unmatched
19779,MAR,2,16,14,ἁμαρτωλῶν,unmatched
19784,MAR,2,16,19,Τι,unmatched
19785,MAR,2,16,20,ὅτι,unmatched
19792,MAR,2,16,27,καὶ,unmatched
19793,MAR,2,16,28,πίνει,unmatched
27949,MAR,13,22,2,γὰρ,unmatched
27954,MAR,13,22,7,δώσουσιν,unmatched
27962,MAR,13,22,15,δυνατόν,unmatched
27963,MAR,13,22,16,καὶ,unmatched
30382,MAR,16,18,10,βλάψει,unmatched
19245,MAR,1,29,2,εὐθέως,unmatched
19260,MAR,1,29,17,Ἰωάννου,unmatched
28107,MAR,13,31,12,μὴ,unmatched
28108,MAR,13,31,13,παρέλθωσιν,unmatched
19376,MAR,1,38,10,κἀκεῖ,unmatched
19381,MAR,1,38,15,ἐξελήλυθα,unmatched
24416,MAR,9,6,5,λαλήσῃ,unmatched
24417,MAR,9,6,6,ἦσαν,unmatched
24419,MAR,9,6,8,ἔκφοβοι,unmatched
24557,MAR,9,15,2,εὐθὲως,unmatched
24561,MAR,9,15,6,ἰδὼν,unmatched
24563,MAR,9,15,8,ἐξεθαμβήθη,unmatched
21724,MAR,5,26,10,παρ᾽,unmatched
21725,MAR,5,26,11,ἑαυτῆς,unmatched
24712,MAR,9,24,1,καὶ,unmatched
24713,MAR,9,24,2,εὐθὲως,unmatched
24719,MAR,9,24,8,μετὰ,unmatched
24720,MAR,9,24,9,δακρύων,unmatched
24723,MAR,9,24,12,κύριε,unmatched
21869,MAR,5,35,10,Ἡ,unmatched
24869,MAR,9,33,2,ἦλθεν,unmatched
24871,MAR,9,33,4,Καπερναούμ,unmatched
24872,MAR,9,33,5,καὶ,unmatched
24883,MAR,9,33,16,πρὸς,unmatched
24884,MAR,9,33,17,ἑαυτοὺς,unmatched
22177,MAR,6,9,1,ἀλλ᾽,unmatched
22340,MAR,6,18,4,Ἰωάννης,unmatched
22342,MAR,6,18,6,Ἡρῴδῃ,unmatched
25296,MAR,10,6,9,αὐτοὺς,unmatched
25297,MAR,10,6,10,ὁ,unmatched
25298,MAR,10,6,11,θεός,unmatched
27153,MAR,12,25,9,γαμίσκονται,unmatched
27154,MAR,12,25,10,ἀλλ᾽,unmatched
27158,MAR,12,25,14,οἱ,unmatched
19515,MAR,2,2,2,εὐθὲως,unmatched
27369,MAR,12,34,18,θεοῦ,unmatched
19668,MAR,2,11,3,ἔγειραι,unmatched
19669,MAR,2,11,4,καὶ,unmatched
19672,MAR,2,11,7,κράββατον,unmatched
21101,MAR,4,30,3,τίνι,unmatched
21106,MAR,4,30,8,θεοῦ,unmatched
21109,MAR,4,30,11,ποὶα,unmatched
21111,MAR,4,30,13,παραβάλωμεν,unmatched
21112,MAR,4,30,14,αὐτὴν,unmatched
27524,MAR,12,43,6,λέγει,unmatched
27537,MAR,12,43,19,βέβληκεν,unmatched
27539,MAR,12,43,21,βαλόντων,unmatched
27685,MAR,13,8,4,ἐπὶ,unmatched
27691,MAR,13,8,10,καὶ,unmatched
27696,MAR,13,8,15,καὶ,unmatched
27698,MAR,13,8,17,λιμοὶ,unmatched
27699,MAR,13,8,18,καὶ,unmatched
27700,MAR,13,8,19,ταραχαί,unmatched
27701,MAR,13,8,20,ἀρχαὶ,unmatched
19024,MAR,1,15,12,θεοῦ,unmatched
19160,MAR,1,24,2,Ἔα,unmatched
19161,MAR,1,24,3,τί,unmatched
19175,MAR,1,24,17,ἅγιος,unmatched
19177,MAR,1,24,19,θεοῦ,unmatched
28012,MAR,13,26,5,υἱὸν,unmatched
19310,MAR,1,33,4,ὅλη,unmatched
19312,MAR,1,33,6,ἦν,unmatched
28181,MAR,13,35,14,μεσονυκτίου,unmatched
19431,MAR,1,42,2,εἰπόντος,unmatched
19432,MAR,1,42,3,αὐτοῦ,unmatched
19433,MAR,1,42,4,εὐθὲως,unmatched
19435,MAR,1,42,6,ἀπ᾽,unmatched
19440,MAR,1,42,11,ἐκαθαρίσθη,unmatched
21335,MAR,5,3,7,μνήμείοις,unmatched
21337,MAR,5,3,9,οὒτε,unmatched
21338,MAR,5,3,10,ἁλύσεσιν,unmatched
21340,MAR,5,3,12,ἠδύνατο,unmatched
24303,MAR,9,1,1,Καὶ,unmatched
24313,MAR,9,1,11,ὧδε,unmatched
24326,MAR,9,1,24,θεοῦ,unmatched
21466,MAR,5,12,4,πάντες,unmatched
21467,MAR,5,12,5,οἱ,unmatched
21468,MAR,5,12,6,δαίμονες,unmatched
24482,MAR,9,10,7,συζητοῦντες,unmatched
21650,MAR,5,21,15,ἐπ᾽,unmatched
24623,MAR,9,19,4,αὐτῷ,unmatched
21776,MAR,5,30,2,εὐθὲως,unmatched
24787,MAR,9,28,2,εἰσελθόντα,unmatched
24788,MAR,9,28,3,αὐτόν,unmatched
24795,MAR,9,28,10,αὐτὸν,unmatched
24796,MAR,9,28,11,κατ᾽,unmatched
24797,MAR,9,28,12,ἰδίαν,unmatched
22087,MAR,6,4,2,δὲ,unmatched
22105,MAR,6,4,20,συγγενέσιν,unmatched
24162,MAR,8,32,8,αὐτὸν,unmatched
27228,MAR,12,29,2,δὲ,unmatched
27230,MAR,12,29,4,ἀπεκρίθη,unmatched
27231,MAR,12,29,5,αὐτῷ,unmatched
27234,MAR,12,29,8,πασῶν,unmatched
27235,MAR,12,29,9,τῶν,unmatched
27236,MAR,12,29,10,ἐντολῶν,unmatched
27239,MAR,12,29,13,κύριος,unmatched
27241,MAR,12,29,15,θεὸς,unmatched
27243,MAR,12,29,17,κύριος,unmatched
27245,MAR,12,29,19,ἐστίν,unmatched
21023,MAR,4,25,3,ἂν,unmatched
21024,MAR,4,25,4,ἔχῃ,unmatched
21035,MAR,4,25,15,ἀπ᾽,unmatched
27443,MAR,12,38,2,ἔλεγεν,unmatched
27444,MAR,12,38,3,αὐτοῖς,unmatched
27609,MAR,13,3,6,Ὄρος,unmatched
27615,MAR,13,3,12,ἐπηρώτων,unmatched
27617,MAR,13,3,14,κατ᾽,unmatched
27623,MAR,13,3,20,Ἰωάννης,unmatched
21173,MAR,4,34,7,κατ᾽,unmatched
21178,MAR,4,34,12,αὐτοῦ,unmatched
18930,MAR,1,10,2,εὐθὲως,unmatched
18932,MAR,1,10,4,ἀπὸ,unmatched
18941,MAR,1,10,13,πνεῦμα,unmatched
18942,MAR,1,10,14,ὡσεὶ,unmatched
18945,MAR,1,10,17,ἐπ᾽,unmatched
27772,MAR,13,12,2,δὲ,unmatched
30242,MAR,16,8,3,ταχὺ,unmatched
30248,MAR,16,8,9,δὲ,unmatched
30256,MAR,16,8,17,εἶπον,unmatched
30258,MAR,16,8,19,γὰρ,unmatched
19077,MAR,1,19,3,ἐκεῖθεν,unmatched
19085,MAR,1,19,11,Ἰωάννην,unmatched
27939,MAR,13,21,7,Ἴδοὺ,unmatched
27943,MAR,13,21,11,ἢ,unmatched
27944,MAR,13,21,12,Ἰδού,unmatched
27947,MAR,13,21,15,πιστεύσητε,unmatched
19233,MAR,1,28,2,δὲ,unmatched
28094,MAR,13,30,14,ταῦτα,unmatched
19359,MAR,1,37,2,εὗροντες,unmatched
29289,MAR,14,65,10,αὐτοῦ,unmatched
29302,MAR,14,65,23,ἔβαλλον,unmatched
21398,MAR,5,7,5,εἶπεν,unmatched
21404,MAR,5,7,11,υἱὲ,unmatched
21406,MAR,5,7,13,θεοῦ,unmatched
21408,MAR,5,7,15,ὑψίστου,unmatched
21412,MAR,5,7,19,θεόν,unmatched
24394,MAR,9,5,8,Ῥαββί,unmatched
24403,MAR,9,5,17,τρεῖς,unmatched
24407,MAR,9,5,21,Μωσεῖ,unmatched
24410,MAR,9,5,24,Ἠλίᾳ,unmatched
24543,MAR,9,14,2,ἐλθὼν,unmatched
24547,MAR,9,14,6,εἶδεν,unmatched
24554,MAR,9,14,13,συζητοῦντας,unmatched
24555,MAR,9,14,14,αὐτοῖς,unmatched
21706,MAR,5,25,1,καὶ,unmatched
21708,MAR,5,25,3,τις,unmatched
21714,MAR,5,25,9,δώδεκα,unmatched
24066,MAR,8,27,12,Καισαρείας,unmatched
24246,MAR,8,36,3,ὠφελήσει,unmatched
24248,MAR,8,36,5,ἐὰν,unmatched
24249,MAR,8,36,6,κερδήσῃ,unmatched
24254,MAR,8,36,11,ζημιωθῃ,unmatched
26687,MAR,11,32,1,ἀλλ᾽,unmatched
26688,MAR,11,32,2,ἐὰν,unmatched
26694,MAR,11,32,8,λαόν,unmatched
26699,MAR,11,32,13,Ἰωάννην,unmatched
26701,MAR,11,32,15,ὄντως,unmatched
26805,MAR,12,6,2,οὖν,unmatched
26808,MAR,12,6,5,ἔχων,unmatched
26809,MAR,12,6,6,ἀγαπητὸν,unmatched
26810,MAR,12,6,7,αὐτοῦ,unmatched
26812,MAR,12,6,9,καὶ,unmatched
26816,MAR,12,6,13,ἔσχατον,unmatched
26964,MAR,12,15,1,δῶμεν,unmatched
26965,MAR,12,15,2,ἥ,unmatched
26966,MAR,12,15,3,μή,unmatched
26967,MAR,12,15,4,δῶμεν,unmatched
20774,MAR,4,11,5,δέδοται,unmatched
20775,MAR,4,11,6,γνῶναι,unmatched
20781,MAR,4,11,12,θεοῦ,unmatched
27126,MAR,12,24,1,καὶ,unmatched
27127,MAR,12,24,2,ἀποκριθεὶς,unmatched
27130,MAR,12,24,5,εἶπεν,unmatched
27131,MAR,12,24,6,αὐτοῖς,unmatched
27144,MAR,12,24,19,θεοῦ,unmatched
20934,MAR,4,20,2,οὗτοί,unmatched
20951,MAR,4,20,19,ἓν,unmatched
20954,MAR,4,20,22,ἓν,unmatched
20957,MAR,4,20,25,ἓν,unmatched
27331,MAR,12,33,18,ψυχῆς,unmatched
27332,MAR,12,33,19,καὶ,unmatched
27333,MAR,12,33,20,ἐξ,unmatched
27334,MAR,12,33,21,ὅλης,unmatched
27335,MAR,12,33,22,τῆς,unmatched
27344,MAR,12,33,31,πλεῖόν,unmatched
27350,MAR,12,33,37,τῶν,unmatched
21088,MAR,4,29,3,παραδῷ,unmatched
21091,MAR,4,29,6,εὐθέως,unmatched
18844,MAR,1,5,11,Ἱεροσολυμῖται,unmatched
18847,MAR,1,5,14,πάντες,unmatched
18852,MAR,1,5,19,ὑπ᾽,unmatched
18853,MAR,1,5,20,αὐτοῦ,unmatched
27676,MAR,13,7,11,γὰρ,unmatched
27678,MAR,13,7,13,ἀλλ᾽,unmatched
21230,MAR,4,38,3,αὐτὸς,unmatched
21231,MAR,4,38,4,ἐπὶ,unmatched
21239,MAR,4,38,12,διεγείρουσιν,unmatched
18994,MAR,1,14,1,Μετὰ,unmatched
18995,MAR,1,14,2,δὲ,unmatched
18999,MAR,1,14,6,Ἰωάννην,unmatched
19009,MAR,1,14,16,τῆς,unmatched
19010,MAR,1,14,17,βασιλείας,unmatched
19012,MAR,1,14,19,θεοῦ,unmatched
27856,MAR,13,16,6,ὢν,unmatched
19147,MAR,1,23,1,καὶ,unmatched
19294,MAR,1,32,5,ἔδυ,unmatched
29194,MAR,14,60,6,τὸ,unmatched
21314,MAR,5,2,2,ἐξελθόντι,unmatched
21315,MAR,5,2,3,αὐτῷ,unmatched
21319,MAR,5,2,7,εὐθὲως,unmatched
21320,MAR,5,2,8,ἀπήντησεν,unmatched
21321,MAR,5,2,9,αὐτῶ,unmatched
29358,MAR,14,69,7,ἤρξατο,unmatched
29361,MAR,14,69,10,παρεστηκόσιν,unmatched
29883,MAR,15,34,4,τῇ,unmatched
29884,MAR,15,34,5,ἐννάτῃ,unmatched
29890,MAR,15,34,11,λέγων,unmatched
29891,MAR,15,34,12,Ελωι,unmatched
29892,MAR,15,34,13,ελωι,unmatched
29893,MAR,15,34,14,λαμμᾶ,unmatched
29894,MAR,15,34,15,σαβαχθανι,unmatched
29899,MAR,15,34,20,θεός,unmatched
29902,MAR,15,34,23,θεός,unmatched
29907,MAR,15,34,28,ἐγκατέλιπές,unmatched
21453,MAR,5,11,1,Ἦν,unmatched
21457,MAR,5,11,5,τὰ,unmatched
21458,MAR,5,11,6,ὄρη,unmatched
24454,MAR,9,9,2,δὲ,unmatched
24456,MAR,9,9,4,ἀπὸ,unmatched
24463,MAR,9,9,11,διηγήσωνται,unmatched
24470,MAR,9,9,18,υἱὸς,unmatched
30033,MAR,15,43,1,ἦλθεν,unmatched
30037,MAR,15,43,5,Ἁριμαθαίας,unmatched
30048,MAR,15,43,16,θεοῦ,unmatched
30052,MAR,15,43,20,Πιλᾶτον,unmatched
23846,MAR,8,13,5,πάλιν,unmatched
23847,MAR,8,13,6,εἰς,unmatched
23848,MAR,8,13,7,τὸ,unmatched
23849,MAR,8,13,8,πλοῖον,unmatched
23967,MAR,8,22,2,ἔρχεταί,unmatched
23970,MAR,8,22,5,καὶ,unmatched
26448,MAR,11,18,4,γραμματεῖς,unmatched
26451,MAR,11,18,7,ἀρχιερεῖς,unmatched
26456,MAR,11,18,12,ἀπολέσουσιν,unmatched
26460,MAR,11,18,16,ὅτι,unmatched
24134,MAR,8,31,8,υἱὸν,unmatched
24141,MAR,8,31,15,ἀπὸ,unmatched
26731,MAR,12,1,6,λέγεῖν,unmatched
26732,MAR,12,1,7,Ἀμπελῶνα,unmatched
26734,MAR,12,1,9,ἄνθρωπος,unmatched
26745,MAR,12,1,20,ἐξέδοτο,unmatched
20696,MAR,4,6,1,ἡλίου,unmatched
20697,MAR,4,6,2,δὲ,unmatched
20698,MAR,4,6,3,ἀνατείλαντος,unmatched
27037,MAR,12,19,2,Μωσῆς,unmatched
27049,MAR,12,19,14,τέκνα,unmatched
27059,MAR,12,19,24,αὐτοῦ,unmatched
20843,MAR,4,15,15,εὐθὲως,unmatched
20853,MAR,4,15,25,ἐν,unmatched
20854,MAR,4,15,26,ταῖς,unmatched
20855,MAR,4,15,27,καρδίαις,unmatched
20856,MAR,4,15,28,αὐτῶν,unmatched
27214,MAR,12,28,8,συζητούντων,unmatched
27219,MAR,12,28,13,ἀπεκρίθη,unmatched
27225,MAR,12,28,19,πασῶν,unmatched
27226,MAR,12,28,20,ἐντολὴ,unmatched
21019,MAR,4,24,16,τοῖς,unmatched
21020,MAR,4,24,17,ἀκούουσιν,unmatched
27425,MAR,12,37,2,οὖν,unmatched
27426,MAR,12,37,3,Δαβὶδ,unmatched
27429,MAR,12,37,6,κύριον,unmatched
27432,MAR,12,37,9,υἱός,unmatched
27435,MAR,12,37,12,καὶ,unmatched
27586,MAR,13,2,4,ἀποκριθεὶς,unmatched
27599,MAR,13,2,17,λίθῷ,unmatched
18924,MAR,1,9,15,ὑπὸ,unmatched
18925,MAR,1,9,16,Ἰωάννου,unmatched
27739,MAR,13,11,2,δὲ,unmatched
27740,MAR,13,11,3,ἄγαγωσιν,unmatched
27747,MAR,13,11,10,μηδὲ,unmatched
27748,MAR,13,11,11,μελετᾶτε,unmatched
27749,MAR,13,11,12,ἀλλ᾽,unmatched
27768,MAR,13,11,31,πνεῦμα,unmatched
27770,MAR,13,11,33,ἅγιον,unmatched
30219,MAR,16,7,1,ἀλλ᾽,unmatched
19068,MAR,1,18,2,εὐθέως,unmatched
19072,MAR,1,18,6,αὐτῶν,unmatched
28990,MAR,14,46,3,ἐπέβαλον,unmatched
28991,MAR,14,46,4,ἐπ᾽,unmatched
28992,MAR,14,46,5,αὐτόν,unmatched
28995,MAR,14,46,8,αὑτῶν,unmatched
28998,MAR,14,46,11,αὐτὸν,unmatched
29124,MAR,14,55,1,οἱ,unmatched
29142,MAR,14,55,19,εὕρισκον,unmatched
29695,MAR,15,20,14,τὰ,unmatched
29696,MAR,15,20,15,ἴδια,unmatched
29697,MAR,15,20,16,καὶ,unmatched
29278,MAR,14,64,13,ἔνοχον,unmatched
29820,MAR,15,29,21,οἰκοδομῶν,unmatched
21385,MAR,5,6,2,δὲ,unmatched
21393,MAR,5,6,10,αὐτῷ,unmatched
23431,MAR,7,25,2,γὰρ,unmatched
23435,MAR,7,25,6,ἡς,unmatched
29952,MAR,15,38,9,ἀπὸ,unmatched
23607,MAR,7,34,10,Εφφαθα,unmatched
30119,MAR,15,47,8,Ἰωσῆ,unmatched
30122,MAR,15,47,11,τίθεται,unmatched
23771,MAR,8,8,2,δὲ,unmatched
23896,MAR,8,17,3,ὁ,unmatched
23897,MAR,8,17,4,Ἰησοῦς,unmatched
23910,MAR,8,17,17,ἔτι,unmatched
26343,MAR,11,13,11,τι,unmatched
26348,MAR,11,13,16,ἐπ᾽,unmatched
26355,MAR,11,13,23,οὐ,unmatched
26358,MAR,11,13,26,καιρὸς,unmatched
24040,MAR,8,26,5,τὸν,unmatched
24049,MAR,8,26,14,Μηδὲ,unmatched
24050,MAR,8,26,15,εἴπης,unmatched
24051,MAR,8,26,16,τινὶ,unmatched
24052,MAR,8,26,17,ἐν,unmatched
24053,MAR,8,26,18,τῇ,unmatched
24054,MAR,8,26,19,κώμῃ,unmatched
24221,MAR,8,35,3,ἂν,unmatched
24230,MAR,8,35,12,δ᾽,unmatched
24232,MAR,8,35,14,ἀπολέσῃ,unmatched
24241,MAR,8,35,23,οὐτὸς,unmatched
26672,MAR,11,31,2,ἐλογίζοντο,unmatched
26790,MAR,12,5,2,πάλιν,unmatched
26798,MAR,12,5,10,τοὓς,unmatched
26801,MAR,12,5,13,τοὺς,unmatched
26803,MAR,12,5,15,ἀποκτείνοντες,unmatched
20610,MAR,4,1,9,συνήχθη,unmatched
20614,MAR,4,1,13,πολύς,unmatched
20618,MAR,4,1,17,εἰς,unmatched
20619,MAR,4,1,18,τὸ,unmatched
20620,MAR,4,1,19,πλοῖον,unmatched
20635,MAR,4,1,34,ἦν,unmatched
26928,MAR,12,14,1,οἱ,unmatched
26929,MAR,12,14,2,δὲ,unmatched
26950,MAR,12,14,23,ἀλλ᾽,unmatched
26951,MAR,12,14,24,ἐπ᾽,unmatched
26956,MAR,12,14,29,θεοῦ,unmatched
26961,MAR,12,14,34,δοῦναι,unmatched
20757,MAR,4,10,2,δὲ,unmatched
20759,MAR,4,10,4,καταμόνας,unmatched
20760,MAR,4,10,5,ἠρώτησαν,unmatched
20768,MAR,4,10,13,τὴν,unmatched
20769,MAR,4,10,14,παραβολήν,unmatched
27112,MAR,12,23,3,οὖν,unmatched
20914,MAR,4,19,6,τούτου,unmatched
20927,MAR,4,19,19,συμπνίγουσιν,unmatched
21072,MAR,4,28,2,γὰρ,unmatched
21078,MAR,4,28,8,εἶτα,unmatched
21080,MAR,4,28,10,εἶτα,unmatched
21081,MAR,4,28,11,πλήρη,unmatched
21082,MAR,4,28,12,σῖτον,unmatched
18822,MAR,1,4,2,Ἰωάννης,unmatched
18827,MAR,1,4,7,καὶ,unmatched
30146,MAR,16,2,4,τῆς,unmatched
30147,MAR,16,2,5,μιᾶς,unmatched
30152,MAR,16,2,10,μνημεῖον,unmatched
18974,MAR,1,13,3,ἐκεῖ,unmatched
18979,MAR,1,13,8,τεσσαράκοντα,unmatched
20539,MAR,3,32,3,ὄχλος,unmatched
20542,MAR,3,32,6,εἶπον,unmatched
20543,MAR,3,32,7,δὲ,unmatched
20545,MAR,3,32,9,Ἰδού,unmatched
28912,MAR,14,41,17,ἰδού,unmatched
28915,MAR,14,41,20,υἱὸς,unmatched
29055,MAR,14,50,5,ἔφυγον,unmatched
29615,MAR,15,15,3,Πιλᾶτος,unmatched
29744,MAR,15,24,2,σταυρώσαντες,unmatched
29746,MAR,15,24,4,διεμερίζον,unmatched
29752,MAR,15,24,10,ἐπ᾽,unmatched
29336,MAR,14,68,5,Οὐκ,unmatched
29338,MAR,14,68,7,οὐδέ,unmatched
29341,MAR,14,68,10,σὺ,unmatched
29349,MAR,14,68,18,καὶ,unmatched
29350,MAR,14,68,19,ἀλέκτωρ,unmatched
29351,MAR,14,68,20,ἐφώνησεν,unmatched
29868,MAR,15,33,2,δὲ,unmatched
29873,MAR,15,33,7,ἐφ᾽,unmatched
29879,MAR,15,33,13,ἐννάτης,unmatched
23520,MAR,7,29,10,τὸ,unmatched
23521,MAR,7,29,11,δαιμόνιον,unmatched
30029,MAR,15,42,7,παρασκευή,unmatched
23705,MAR,8,3,14,γὰρ,unmatched
23708,MAR,8,3,17,ἥκασιν,unmatched
23832,MAR,8,12,12,ἐπιζητεῖ,unmatched
26251,MAR,11,8,2,δὲ,unmatched
26261,MAR,11,8,12,στοιβάδας,unmatched
26262,MAR,11,8,13,ἔκοπτον,unmatched
26265,MAR,11,8,16,δένδρων,unmatched
26266,MAR,11,8,17,καὶ,unmatched
26267,MAR,11,8,18,ἐστρώννυον,unmatched
26268,MAR,11,8,19,εἰς,unmatched
26269,MAR,11,8,20,τὴν,unmatched
26270,MAR,11,8,21,ὁδόν,unmatched
23963,MAR,8,21,4,Πῶς,unmatched
23964,MAR,8,21,5,οὐ,unmatched
26425,MAR,11,17,3,λέγων,unmatched
26441,MAR,11,17,19,εποιήσατε,unmatched
26853,MAR,12,9,2,οὖν,unmatched
20677,MAR,4,5,2,δὲ,unmatched
20688,MAR,4,5,13,εὐθὲως,unmatched
26058,MAR,10,48,13,Δαβίδ,unmatched
20457,MAR,3,27,4,τὰ,unmatched
20458,MAR,3,27,5,σκεύη,unmatched
20462,MAR,3,27,9,εἰς,unmatched
20463,MAR,3,27,10,τὴν,unmatched
20464,MAR,3,27,11,οἰκίαν,unmatched
28671,MAR,14,27,9,ἐν,unmatched
28672,MAR,14,27,10,ἐμοὶ,unmatched
28673,MAR,14,27,11,ἐν,unmatched
28674,MAR,14,27,12,τῇ,unmatched
28675,MAR,14,27,13,νυκτὶ,unmatched
28676,MAR,14,27,14,ταύτη,unmatched
28683,MAR,14,27,21,διασκορπισθήσεται,unmatched
28817,MAR,14,36,3,Αββα,unmatched
28819,MAR,14,36,5,πατήρ,unmatched
28826,MAR,14,36,12,ἀπ᾽,unmatched
28828,MAR,14,36,14,τοῦτο,unmatched
28829,MAR,14,36,15,ἀλλ᾽,unmatched
29435,MAR,15,1,2,εὐθὲως,unmatched
29436,MAR,15,1,3,ἐπὶ,unmatched
29437,MAR,15,1,4,τὸ,unmatched
29440,MAR,15,1,7,ποιήσαντες,unmatched
29458,MAR,15,1,25,τῷ,unmatched
29459,MAR,15,1,26,Πιλάτῳ,unmatched
28979,MAR,14,45,3,εὐθὲως,unmatched
28983,MAR,14,45,7,Ῥαββί,unmatched
28984,MAR,14,45,8,Ῥαββί,unmatched
23124,MAR,7,6,3,ἀποκριθεὶς,unmatched
23127,MAR,7,6,6,ὅτι,unmatched
23129,MAR,7,6,8,προεφήτευσεν,unmatched
23150,MAR,7,6,29,ἀπ᾽,unmatched
29115,MAR,14,54,17,συγκαθήμενος,unmatched
23285,MAR,7,15,12,κοινῶσαι,unmatched
